State,Year,Quarter,registered_users,app_opens,brand,count,percentage,insurance_count,insurance_amount
lakshadweep,2022,1,5990,45410,Vivo,1441,0.240567612687813,27,34664.0
lakshadweep,2022,1,5990,45410,Xiaomi,1203,0.2008347245409015,27,34664.0
lakshadweep,2022,1,5990,45410,Oppo,956,0.1595993322203673,27,34664.0
lakshadweep,2022,1,5990,45410,Samsung,804,0.1342237061769616,27,34664.0
lakshadweep,2022,1,5990,45410,Realme,507,0.0846410684474123,27,34664.0
lakshadweep,2022,1,5990,45410,Huawei,397,0.0662771285475792,27,34664.0
lakshadweep,2022,1,5990,45410,Apple,176,0.0293823038397328,27,34664.0
lakshadweep,2022,1,5990,45410,OnePlus,160,0.026711185308848,27,34664.0
lakshadweep,2022,1,5990,45410,Lenovo,50,0.008347245409015,27,34664.0
lakshadweep,2022,1,5990,45410,Motorola,49,0.0081803005008347,27,34664.0
lakshadweep,2022,1,5990,45410,Others,247,0.0412353923205342,27,34664.0
madhya-pradesh,2020,2,11374423,253770044,Xiaomi,3003291,0.2640389758671714,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Vivo,2247524,0.1975945505103863,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Samsung,2084294,0.1832439324614532,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Oppo,1376782,0.1210419201044308,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Realme,693404,0.0609616857048485,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Motorola,185349,0.0162952441631544,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Apple,170312,0.0149732430383501,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Micromax,147344,0.0129539757752986,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Huawei,147224,0.0129434257895982,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,OnePlus,139482,0.0122627758788291,6283,1198701.0
madhya-pradesh,2020,2,11374423,253770044,Others,1179417,0.1036902707064789,6283,1198701.0
madhya-pradesh,2020,3,12564224,324850994,Xiaomi,3292397,0.2620453917408668,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Vivo,2556833,0.2035010677937611,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Samsung,2278237,0.1813273147629332,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Oppo,1539499,0.122530368767701,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Realme,799089,0.0636003465076713,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Motorola,196221,0.015617438848591,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Apple,181092,0.0144133055889484,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Huawei,157340,0.0125228585545752,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Micromax,157127,0.0125059056572057,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,OnePlus,146328,0.0116464017196764,14476,3496126.0
madhya-pradesh,2020,3,12564224,324850994,Others,1260061,0.1002896000580696,14476,3496126.0
madhya-pradesh,2020,4,13737947,405571446,Xiaomi,3563397,0.2593835163288954,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Vivo,2853943,0.2077415934127566,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Samsung,2466332,0.1795269700778435,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Oppo,1703093,0.1239699789204311,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Realme,905866,0.0659389645337836,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Motorola,206156,0.0150063179017942,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Apple,195195,0.0142084548732063,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Huawei,166594,0.0121265571922791,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Micromax,164239,0.011955134198727,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Tecno,157894,0.0114932747957172,10653,4897124.0
madhya-pradesh,2020,4,13737947,405571446,Others,1355238,0.0986492377645655,10653,4897124.0
madhya-pradesh,2021,1,14839427,482500276,Xiaomi,3826173,0.2578383248894987,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Vivo,3171754,0.2137383067418977,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Samsung,2620433,0.1765858614352158,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Oppo,1846729,0.1244474601344108,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Realme,1015817,0.068453923456748,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Motorola,211488,0.0142517632250894,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Apple,210736,0.0142010874139547,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Tecno,184784,0.0124522328254318,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Huawei,173653,0.011702136477372,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Micromax,165359,0.0111432200178618,14427,5567927.0
madhya-pradesh,2021,1,14839427,482500276,Others,1412501,0.0951856833825187,14427,5567927.0
madhya-pradesh,2021,2,15940935,727741649,Xiaomi,4052668,0.2542302568826734,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Vivo,3483187,0.2185058153740668,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Samsung,2757784,0.1730001408323915,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Oppo,2001363,0.1255486582186051,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Realme,1196164,0.0750372547156111,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Tecno,240188,0.0150673721459876,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Apple,228017,0.0143038661157579,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Motorola,210526,0.0132066280930196,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,OnePlus,182565,0.0114525904534457,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Huawei,171485,0.0107575245743113,14803,9787391.0
madhya-pradesh,2021,2,15940935,727741649,Others,1416988,0.0888898925941295,14803,9787391.0
madhya-pradesh,2021,3,17210233,929572924,Xiaomi,4290362,0.2492913373107732,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Vivo,3891058,0.2260897920440705,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Samsung,2829150,0.1643876640136133,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Oppo,2215661,0.1287409066454823,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Realme,1404072,0.0815835555509329,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Tecno,298534,0.0173463078623049,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Apple,249062,0.0144717389938881,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,OnePlus,224466,0.0130425892548927,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Motorola,208788,0.0121316196009664,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Huawei,180559,0.0104913745211932,11990,7806258.0
madhya-pradesh,2021,3,17210233,929572924,Others,1418521,0.0824231142018821,11990,7806258.0
madhya-pradesh,2021,4,18456243,956630781,Xiaomi,4500562,0.243850387102077,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Vivo,4248158,0.2301745810347208,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Samsung,2921496,0.1582931043983328,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Oppo,2400977,0.1300902355912847,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Realme,1682298,0.0911506204160836,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Tecno,350126,0.0189705998127571,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Apple,293413,0.0158977642416173,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,OnePlus,264637,0.014338617019726,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Motorola,211860,0.0114790426198874,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Huawei,174122,0.0094343144485039,15069,17524432.0
madhya-pradesh,2021,4,18456243,956630781,Others,1408594,0.0763207333150089,15069,17524432.0
madhya-pradesh,2022,1,19656147,1678266475,Xiaomi,4678482,0.2380162297321036,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Vivo,4575284,0.2327660654959489,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Samsung,3009068,0.1530853427174715,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Oppo,2595568,0.1320486665062079,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Realme,1935366,0.0984611073574083,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Tecno,424783,0.0216106951174103,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Apple,325559,0.0165627068214335,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,OnePlus,303765,0.0154539442546904,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Motorola,211431,0.0107564824377839,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Huawei,173297,0.0088164277566707,13791,19901462.0
madhya-pradesh,2022,1,19656147,1678266475,Others,1423544,0.0724223318028706,13791,19901462.0
maharashtra,2020,2,28765086,506354812,Xiaomi,7291300,0.253477427461889,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Samsung,6335245,0.2202407807854285,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Vivo,4942835,0.1718345288451423,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Oppo,3797269,0.1320096522569061,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Realme,1160245,0.0403351827281169,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Apple,858658,0.0298507016457381,39836,6879717.0
maharashtra,2020,2,28765086,506354812,OnePlus,742365,0.0258078491404475,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Motorola,742088,0.025798219410851,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Lenovo,406197,0.0141211814906445,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Huawei,362725,0.0126099049382296,39836,6879717.0
maharashtra,2020,2,28765086,506354812,Others,2126159,0.0739145712966058,39836,6879717.0
maharashtra,2020,3,31409513,668197101,Xiaomi,7895486,0.2513724424826326,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Samsung,6914730,0.2201476348901048,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Vivo,5536849,0.1762793647898966,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Oppo,4210793,0.1340610725164697,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Realme,1316605,0.0419173961722997,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Apple,911356,0.0290152859103546,71662,19230156.0
maharashtra,2020,3,31409513,668197101,OnePlus,778193,0.0247757104670804,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Motorola,776080,0.0247084378544805,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Lenovo,423666,0.0134884612824146,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Huawei,386542,0.012306526369893,71662,19230156.0
maharashtra,2020,3,31409513,668197101,Others,2259213,0.071927667264373,71662,19230156.0
maharashtra,2020,4,34432631,952006770,Xiaomi,8584570,0.2493149594058031,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Samsung,7578573,0.2200985745178752,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Vivo,6188503,0.1797278575662719,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Oppo,4665421,0.135494177020629,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Realme,1504255,0.0436869026941333,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Apple,983306,0.0285573879033524,44798,27113814.0
maharashtra,2020,4,34432631,952006770,OnePlus,822805,0.0238960827594034,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Motorola,813317,0.0236205301883553,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Lenovo,444638,0.0129132740393843,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Huawei,413761,0.0120165374525112,44798,27113814.0
maharashtra,2020,4,34432631,952006770,Others,2433482,0.0706737164522803,44798,27113814.0
maharashtra,2021,1,37077537,1101976484,Xiaomi,9195320,0.2480024495693983,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Samsung,8088910,0.2181620100601612,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Vivo,6831786,0.184256737441864,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Oppo,5069410,0.1367245618283652,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Realme,1696339,0.0457511241914477,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Apple,1054581,0.0284425850616776,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,OnePlus,870022,0.0234649351169145,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Motorola,832101,0.0224421864915137,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Lenovo,447713,0.0120750469482371,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Huawei,431846,0.0116471059013439,55792,33137753.0
maharashtra,2021,1,37077537,1101976484,Others,2559509,0.0690312573890763,55792,33137753.0
maharashtra,2021,2,39664697,1208083592,Xiaomi,9764252,0.2461698371224164,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Samsung,8511194,0.2145785709645027,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Vivo,7509629,0.1893277793096465,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Oppo,5487836,0.1383556768377683,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Realme,2003392,0.0505081886797219,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Apple,1131848,0.0285354001317594,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,OnePlus,949407,0.0239358187962459,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Motorola,820661,0.0206899601426427,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Lenovo,430496,0.0108533792656981,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Huawei,429331,0.0108240080593581,70381,46763103.0
maharashtra,2021,2,39664697,1208083592,Others,2626651,0.0662213806902394,70381,46763103.0
maharashtra,2021,3,42581217,1565370852,Xiaomi,10369008,0.2435113115719543,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Samsung,8810154,0.2069023532136246,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Vivo,8354641,0.1962048430884443,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Oppo,6005730,0.1410417649641155,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Realme,2373088,0.055730863681045,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Apple,1219480,0.0286389184226463,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,OnePlus,1108387,0.0260299511871631,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Motorola,801994,0.0188344546375929,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Huawei,436025,0.0102398435441617,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Tecno,422485,0.0099218629660115,52268,41313307.0
maharashtra,2021,3,42581217,1565370852,Others,2680225,0.0629438327232403,52268,41313307.0
maharashtra,2021,4,45482506,2031739248,Xiaomi,10876133,0.2391278308191725,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Vivo,9147706,0.2011258130763507,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Samsung,9133368,0.2008105709918446,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Oppo,6511923,0.1431742349465088,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Realme,2837580,0.0623883829092442,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Apple,1382079,0.0303870459556472,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,OnePlus,1264294,0.0277973689488437,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Motorola,794353,0.017465022705653,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Tecno,485180,0.010667398142046,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Huawei,420624,0.0092480392351292,82423,93262227.0
maharashtra,2021,4,45482506,2031739248,Others,2629266,0.0578082922695596,82423,93262227.0
maharashtra,2022,1,48227630,2157769514,Xiaomi,11340940,0.2351544125224482,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Vivo,9873983,0.2047370563305723,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Samsung,9447206,0.1958878344218863,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Oppo,7009300,0.1453378488638152,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Realme,3235912,0.0670966414895361,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Apple,1510802,0.03132648235047,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,OnePlus,1396866,0.0289640191732415,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Motorola,788109,0.0163414416175955,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Tecno,572060,0.0118616651906801,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Huawei,416025,0.0086262791681863,88015,117411928.0
maharashtra,2022,1,48227630,2157769514,Others,2636427,0.054666318871568,88015,117411928.0
manipur,2020,2,215496,3011491,Xiaomi,101637,0.4716421650517875,55,12554.0
manipur,2020,2,215496,3011491,Samsung,36569,0.1696968853250176,55,12554.0
manipur,2020,2,215496,3011491,Vivo,24681,0.1145311281879942,55,12554.0
manipur,2020,2,215496,3011491,Oppo,17877,0.0829574562868916,55,12554.0
manipur,2020,2,215496,3011491,Realme,7575,0.0351514645283439,55,12554.0
manipur,2020,2,215496,3011491,Apple,5110,0.0237127371273712,55,12554.0
manipur,2020,2,215496,3011491,Huawei,2813,0.0130536065634628,55,12554.0
manipur,2020,2,215496,3011491,OnePlus,2198,0.010199725284924,55,12554.0
manipur,2020,2,215496,3011491,Motorola,2017,0.0093598025021346,55,12554.0
manipur,2020,2,215496,3011491,Lenovo,1798,0.0083435423395329,55,12554.0
manipur,2020,2,215496,3011491,Others,13221,0.0613514868025392,55,12554.0
manipur,2020,3,258563,3552375,Xiaomi,123688,0.4783669743930879,134,45164.0
manipur,2020,3,258563,3552375,Samsung,43350,0.1676573987770872,134,45164.0
manipur,2020,3,258563,3552375,Vivo,30086,0.1163584890336204,134,45164.0
manipur,2020,3,258563,3552375,Oppo,21723,0.0840143407989542,134,45164.0
manipur,2020,3,258563,3552375,Realme,9422,0.0364398618518504,134,45164.0
manipur,2020,3,258563,3552375,Apple,5797,0.0224200678364653,134,45164.0
manipur,2020,3,258563,3552375,Huawei,3222,0.0124611796738125,134,45164.0
manipur,2020,3,258563,3552375,OnePlus,2459,0.0095102547541604,134,45164.0
manipur,2020,3,258563,3552375,Motorola,2176,0.0084157439386145,134,45164.0
manipur,2020,3,258563,3552375,Lenovo,1996,0.0077195886495747,134,45164.0
manipur,2020,3,258563,3552375,Others,14644,0.0566361002927719,134,45164.0
manipur,2020,4,288772,3783432,Xiaomi,137767,0.4770788026539969,90,49057.0
manipur,2020,4,288772,3783432,Samsung,48641,0.168440846065408,90,49057.0
manipur,2020,4,288772,3783432,Vivo,34019,0.1178057429390661,90,49057.0
manipur,2020,4,288772,3783432,Oppo,24639,0.0853233693017328,90,49057.0
manipur,2020,4,288772,3783432,Realme,11096,0.0384247780255703,90,49057.0
manipur,2020,4,288772,3783432,Apple,6525,0.0225956810217057,90,49057.0
manipur,2020,4,288772,3783432,Huawei,3448,0.0119402158103971,90,49057.0
manipur,2020,4,288772,3783432,OnePlus,2688,0.0093083816990566,90,49057.0
manipur,2020,4,288772,3783432,Motorola,2319,0.0080305569792085,90,49057.0
manipur,2020,4,288772,3783432,Lenovo,2118,0.0073345061155513,90,49057.0
manipur,2020,4,288772,3783432,Others,15512,0.0537171193883063,90,49057.0
manipur,2021,1,312668,3709227,Xiaomi,149035,0.4766557498688705,136,72254.0
manipur,2021,1,312668,3709227,Samsung,52212,0.1669886269141709,136,72254.0
manipur,2021,1,312668,3709227,Vivo,37725,0.1206551357989944,136,72254.0
manipur,2021,1,312668,3709227,Oppo,26807,0.0857363081607327,136,72254.0
manipur,2021,1,312668,3709227,Realme,12487,0.0399369299064822,136,72254.0
manipur,2021,1,312668,3709227,Apple,7077,0.0226342318369644,136,72254.0
manipur,2021,1,312668,3709227,Huawei,3626,0.0115969654713625,136,72254.0
manipur,2021,1,312668,3709227,OnePlus,2920,0.0093389793646935,136,72254.0
manipur,2021,1,312668,3709227,Motorola,2347,0.0075063645784026,136,72254.0
manipur,2021,1,312668,3709227,Lenovo,2098,0.0067099927079202,136,72254.0
manipur,2021,1,312668,3709227,Others,16334,0.0522407153914055,136,72254.0
manipur,2021,2,335409,7269002,Xiaomi,159031,0.4741405269387524,127,81332.0
manipur,2021,2,335409,7269002,Samsung,55541,0.1655918594909498,127,81332.0
manipur,2021,2,335409,7269002,Vivo,41068,0.122441556428122,127,81332.0
manipur,2021,2,335409,7269002,Oppo,29009,0.0864884365058779,127,81332.0
manipur,2021,2,335409,7269002,Realme,14786,0.0440834920947261,127,81332.0
manipur,2021,2,335409,7269002,Apple,7675,0.0228825106064536,127,81332.0
manipur,2021,2,335409,7269002,Huawei,3685,0.0109865865257044,127,81332.0
manipur,2021,2,335409,7269002,OnePlus,3183,0.009489906353139,127,81332.0
manipur,2021,2,335409,7269002,Motorola,2290,0.0068274852493522,127,81332.0
manipur,2021,2,335409,7269002,HMD Global,2192,0.0065353046578952,127,81332.0
manipur,2021,2,335409,7269002,Others,16949,0.050532335149027,127,81332.0
manipur,2021,3,361749,9743772,Xiaomi,171051,0.472844430806996,111,133016.0
manipur,2021,3,361749,9743772,Samsung,57831,0.1598649892605093,111,133016.0
manipur,2021,3,361749,9743772,Vivo,45197,0.1249402209819515,111,133016.0
manipur,2021,3,361749,9743772,Oppo,32022,0.0885199406218123,111,133016.0
manipur,2021,3,361749,9743772,Realme,17435,0.0481964013722221,111,133016.0
manipur,2021,3,361749,9743772,Apple,8421,0.0232785716062794,111,133016.0
manipur,2021,3,361749,9743772,Huawei,4030,0.0111403210513367,111,133016.0
manipur,2021,3,361749,9743772,OnePlus,3903,0.0107892488990985,111,133016.0
manipur,2021,3,361749,9743772,Motorola,2266,0.0062640117871784,111,133016.0
manipur,2021,3,361749,9743772,HMD Global,2169,0.0059958700646028,111,133016.0
manipur,2021,3,361749,9743772,Others,17424,0.0481659935480125,111,133016.0
manipur,2021,4,387746,7603294,Xiaomi,183086,0.4721802417046211,145,271789.0
manipur,2021,4,387746,7603294,Samsung,60028,0.1548126866556972,145,271789.0
manipur,2021,4,387746,7603294,Vivo,48425,0.1248884579080119,145,271789.0
manipur,2021,4,387746,7603294,Oppo,34483,0.0889319296652963,145,271789.0
manipur,2021,4,387746,7603294,Realme,21355,0.0550747138590726,145,271789.0
manipur,2021,4,387746,7603294,Apple,9391,0.0242194632568743,145,271789.0
manipur,2021,4,387746,7603294,OnePlus,4695,0.0121084421244835,145,271789.0
manipur,2021,4,387746,7603294,Huawei,4031,0.0103959808740773,145,271789.0
manipur,2021,4,387746,7603294,HMD Global,2508,0.0064681518313535,145,271789.0
manipur,2021,4,387746,7603294,Motorola,2358,0.0060813006452677,145,271789.0
manipur,2021,4,387746,7603294,Others,17386,0.0448386314752441,145,271789.0
manipur,2022,1,411900,22637747,Xiaomi,193373,0.4694658897790726,177,517854.0
manipur,2022,1,411900,22637747,Samsung,62042,0.1506239378489924,177,517854.0
manipur,2022,1,411900,22637747,Vivo,51648,0.1253896576839038,177,517854.0
manipur,2022,1,411900,22637747,Oppo,37434,0.0908812818645302,177,517854.0
manipur,2022,1,411900,22637747,Realme,24745,0.0600752609856761,177,517854.0
manipur,2022,1,411900,22637747,Apple,10256,0.0248992473901432,177,517854.0
manipur,2022,1,411900,22637747,OnePlus,5335,0.0129521728574896,177,517854.0
manipur,2022,1,411900,22637747,Huawei,4094,0.0099393056567127,177,517854.0
manipur,2022,1,411900,22637747,HMD Global,2518,0.0061131342558873,177,517854.0
manipur,2022,1,411900,22637747,Motorola,2359,0.0057271182325807,177,517854.0
manipur,2022,1,411900,22637747,Others,18096,0.0439329934450109,177,517854.0
meghalaya,2020,2,136211,2205253,Xiaomi,32935,0.2417939813965098,41,8829.0
meghalaya,2020,2,136211,2205253,Samsung,25696,0.1886484938808172,41,8829.0
meghalaya,2020,2,136211,2205253,Vivo,20152,0.147946935269545,41,8829.0
meghalaya,2020,2,136211,2205253,Oppo,17459,0.1281761384910176,41,8829.0
meghalaya,2020,2,136211,2205253,Realme,9186,0.0674394872660798,41,8829.0
meghalaya,2020,2,136211,2205253,Huawei,2792,0.0204976103251572,41,8829.0
meghalaya,2020,2,136211,2205253,Motorola,2600,0.0190880325377539,41,8829.0
meghalaya,2020,2,136211,2205253,Micromax,2562,0.0188090536006636,41,8829.0
meghalaya,2020,2,136211,2205253,Apple,2489,0.0182731203794113,41,8829.0
meghalaya,2020,2,136211,2205253,Asus,2372,0.0174141589152124,41,8829.0
meghalaya,2020,2,136211,2205253,Others,17968,0.1319129879378317,41,8829.0
meghalaya,2020,3,157741,2384534,Xiaomi,37816,0.2397347550731896,112,33615.0
meghalaya,2020,3,157741,2384534,Samsung,29736,0.1885115474099948,112,33615.0
meghalaya,2020,3,157741,2384534,Vivo,23981,0.1520276909617664,112,33615.0
meghalaya,2020,3,157741,2384534,Oppo,20562,0.1303529202933923,112,33615.0
meghalaya,2020,3,157741,2384534,Realme,11286,0.0715476635751009,112,33615.0
meghalaya,2020,3,157741,2384534,Huawei,3110,0.0197158633456108,112,33615.0
meghalaya,2020,3,157741,2384534,Micromax,2892,0.0183338510596484,112,33615.0
meghalaya,2020,3,157741,2384534,Motorola,2853,0.0180866103295909,112,33615.0
meghalaya,2020,3,157741,2384534,Apple,2775,0.0175921288694759,112,33615.0
meghalaya,2020,3,157741,2384534,Asus,2623,0.0166285239728415,112,33615.0
meghalaya,2020,3,157741,2384534,Others,20107,0.1274684451093881,112,33615.0
meghalaya,2020,4,176447,2745917,Xiaomi,41993,0.2379921449500416,92,71029.0
meghalaya,2020,4,176447,2745917,Samsung,33436,0.1894959959647939,92,71029.0
meghalaya,2020,4,176447,2745917,Vivo,27150,0.1538705673658379,92,71029.0
meghalaya,2020,4,176447,2745917,Oppo,23405,0.1326460636905133,92,71029.0
meghalaya,2020,4,176447,2745917,Realme,13219,0.0749176806633153,92,71029.0
meghalaya,2020,4,176447,2745917,Huawei,3369,0.0190935521714735,92,71029.0
meghalaya,2020,4,176447,2745917,Apple,3096,0.0175463453614966,92,71029.0
meghalaya,2020,4,176447,2745917,Micromax,3067,0.0173819900593379,92,71029.0
meghalaya,2020,4,176447,2745917,Motorola,3016,0.017092951424507,92,71029.0
meghalaya,2020,4,176447,2745917,Asus,2832,0.016050145369431,92,71029.0
meghalaya,2020,4,176447,2745917,Others,21864,0.1239125629792515,92,71029.0
meghalaya,2021,1,190869,2939026,Xiaomi,45624,0.2390330540842148,107,128776.0
meghalaya,2021,1,190869,2939026,Samsung,35701,0.1870445174439013,107,128776.0
meghalaya,2021,1,190869,2939026,Vivo,30076,0.1575740429299676,107,128776.0
meghalaya,2021,1,190869,2939026,Oppo,25290,0.1324992534146456,107,128776.0
meghalaya,2021,1,190869,2939026,Realme,14857,0.0778387270850688,107,128776.0
meghalaya,2021,1,190869,2939026,Huawei,3554,0.0186201006973369,107,128776.0
meghalaya,2021,1,190869,2939026,Apple,3344,0.0175198696488167,107,128776.0
